lq_month1_emplvl,oty_month1_emplvl_pct_chg,lq_month2_emplvl,oty_month2_emplvl_pct_chg,lq_month3_emplvl,oty_month3_emplvl_pct_chg,lq_qtrly_contributions,oty_qtrly_contributions_pct_chg,lq_avg_wkly_wage,lq_total_qtrly_wages
1.58,11.0,2.1,5.8,2.09,3.4,0.31,155.3,1.0,1.93
2.12,3.4,2.08,1.1,2.09,1.4,0.07,-1.6,1.13,2.37
0.71,2.8,0.7,2.8,0.7,3.9,0.63,25.6,0.71,0.5
0.71,12.9,0.7,6.5,0.73,4.3,1.06,59.9,0.79,0.56
0.75,3.1,0.72,5.2,0.72,4.9,1.02,46.0,0.82,0.6
0.72,4.1,0.72,3.3,0.71,4.9,0.79,50.9,0.81,0.58
0.28,7.7,0.3,-3.2,0.28,-15.2,0.0,0.0,0.5,0.14
0.32,0.0,0.31,-11.4,0.34,-5.6,0.0,0.0,0.66,0.22
0.35,-8.1,0.36,-29.4,0.32,-38.5,0.0,0.0,0.82,0.28
0.28,-30.0,0.29,3.6,0.3,15.4,0.0,0.0,0.67,0.19
0.08,30.0,0.08,30.0,0.08,30.0,0.0,0.0,0.5,0.04
0.08,-14.3,0.08,-14.3,0.08,-14.3,0.0,0.0,0.6,0.05
0.08,-14.3,0.07,-21.4,0.07,-8.3,0.0,0.0,0.86,0.06
0.06,-9.1,0.08,9.1,0.08,-7.7,0.0,0.0,0.76,0.05
1.09,0.8,1.11,-0.4,1.11,0.0,0.47,628.2,0.46,0.51
1.09,3.5,1.08,7.8,0.98,8.9,1.05,393.5,0.64,0.67
0.73,-2.6,1.1,5.9,1.12,6.4,1.16,495.7,0.64,0.64
1.06,-0.6,1.06,-1.9,1.05,-2.3,0.73,1046.7,0.67,0.71
3.0,3.4,2.99,2.6,3.01,-7.5,0.0,0.0,1.44,4.34
2.65,-19.1,2.77,-15.1,2.94,-13.1,0.0,0.0,1.37,3.83
2.94,-7.0,2.81,-13.3,2.78,-16.2,0.0,0.0,1.38,3.91
2.8,-14.9,2.79,-14.1,2.77,-14.2,0.0,0.0,1.33,3.69
0.32,3.4,0.31,0.0,0.31,-1.7,0.0,0.0,1.03,0.32
0.31,1.8,0.31,-3.4,0.32,-5.1,0.0,0.0,0.9,0.28
0.3,-11.9,0.3,-10.2,0.29,-8.6,0.0,0.0,1.03,0.3
0.31,-3.4,0.31,-3.5,0.31,-6.8,0.0,0.0,1.03,0.32
0.75,-0.5,0.75,-3.6,0.74,-5.6,0.68,50.3,0.9,0.67
0.75,12.2,0.75,5.0,0.76,3.7,0.76,52.6,0.85,0.64
0.77,6.6,0.75,7.6,0.76,5.9,0.92,91.0,0.88,0.67
0.76,4.8,0.76,2.0,0.77,5.5,1.01,69.3,0.84,0.64
0.52,-0.6,0.52,-1.0,0.52,-2.3,0.0,0.0,0.98,0.51
0.52,-3.0,0.53,-1.9,0.54,-1.6,0.0,0.0,0.96,0.51
0.54,-2.8,0.53,-12.4,0.52,-10.9,0.0,0.0,0.94,0.5
0.52,-5.3,0.52,0.0,0.52,-0.7,0.0,0.0,0.97,0.51
0.6,4.3,0.59,1.0,0.59,1.4,0.03,-16.8,0.94,0.56
0.6,-0.1,0.59,0.4,0.6,0.3,0.01,-13.9,0.92,0.55
0.59,-1.5,0.6,-0.9,0.6,0.0,0.03,144.2,1.0,0.6
0.61,1.8,0.6,1.1,0.59,0.1,0.02,44.9,1.03,0.62
0.75,-5.7,0.74,-6.4,0.74,-5.2,0.35,12.8,1.08,0.81
0.75,-2.5,0.75,-1.0,0.62,5.7,0.19,-1.1,1.11,0.78
0.64,2.0,0.79,-0.4,0.75,1.0,0.2,191.9,1.14,0.83
0.74,0.5,0.74,0.4,0.73,0.4,0.21,96.5,1.06,0.79
1.09,-3.5,1.09,-2.9,1.09,-1.9,1.1,43.4,0.97,1.06
1.09,13.3,1.09,9.3,1.1,6.5,1.15,86.3,0.98,1.07
1.1,7.9,1.08,7.5,1.09,6.8,1.1,83.9,0.97,1.06
1.09,5.8,1.09,5.3,1.09,5.3,1.07,63.8,0.97,1.06
0.44,1.3,0.44,2.6,0.44,-7.7,0.0,0.0,1.33,0.58
0.45,-3.7,0.46,-5.6,0.49,-3.2,0.0,0.0,1.21,0.57
0.47,-2.4,0.48,-31.6,0.46,-30.7,0.0,0.0,1.17,0.55
0.47,-8.0,0.46,1.7,0.46,-2.4,0.0,0.0,1.22,0.56
0.31,-2.8,0.3,-2.1,0.3,-2.3,0.0,0.0,1.13,0.35
0.3,-1.3,0.3,-1.5,0.31,-2.4,0.0,0.0,0.99,0.3
0.31,-1.4,0.31,-2.1,0.31,-1.9,0.0,0.0,1.13,0.35
0.31,-0.6,0.31,1.5,0.31,3.7,0.0,0.0,1.21,0.38
1.03,3.1,1.03,4.5,1.03,5.2,0.94,37.4,0.96,0.99
1.03,22.6,1.03,14.6,1.03,11.5,1.03,66.9,0.97,1.0
1.03,13.0,1.02,13.1,1.03,11.6,0.99,80.4,0.97,0.99
1.02,9.7,1.02,9.5,1.02,10.2,0.94,51.3,0.95,0.97
3.57,4.6,3.56,3.0,3.64,1.8,0.0,0.0,1.41,5.06
3.67,-0.9,3.79,0.6,3.97,-0.1,0.0,0.0,1.22,4.65
3.96,7.3,3.88,3.0,3.8,-5.0,0.0,0.0,1.33,5.16
3.77,-2.3,3.7,0.3,3.71,0.5,0.0,0.0,1.26,4.7
0.88,-0.1,0.86,0.7,0.86,-0.1,0.0,0.0,1.17,1.02
0.84,-2.6,0.84,-3.6,0.87,-5.1,0.0,0.0,0.98,0.84
0.87,-8.4,0.83,-8.6,0.81,-9.6,0.0,0.0,1.21,1.01
0.82,-9.1,0.82,-10.2,0.81,-8.7,0.0,0.0,1.31,1.06
2.56,-5.9,2.57,-5.6,2.55,-6.0,13.4,-3.0,1.15,2.95
2.53,0.6,2.48,1.5,2.28,6.4,7.63,43.7,1.17,2.84
2.42,7.8,2.72,4.0,2.56,2.1,14.97,324.1,0.99,2.55
2.57,2.8,2.58,2.2,2.6,3.4,18.75,415.7,1.12,2.89
0.79,-1.2,0.79,-0.5,0.8,1.9,0.83,39.7,0.91,0.72
0.8,13.6,0.81,9.4,0.83,7.1,0.94,63.8,0.89,0.73
0.83,5.6,0.8,4.3,0.8,4.0,0.91,71.4,0.94,0.77
0.8,5.5,0.8,5.3,0.8,5.6,0.77,71.5,0.93,0.74
1.75,-1.2,1.75,-1.1,1.76,-1.6,0.0,0.0,1.23,2.16
1.76,-1.4,1.77,-1.9,1.8,-2.1,0.0,0.0,1.21,2.14
1.83,-0.6,1.78,-5.1,1.78,-5.2,0.0,0.0,1.12,2.02
1.78,-3.7,1.78,-0.3,1.77,-0.8,0.0,0.0,1.18,2.1
1.55,-2.8,1.53,-3.7,1.53,-2.5,0.02,100.0,1.22,1.87
1.54,-2.5,1.55,-2.8,1.55,-1.2,0.0,-100.0,1.13,1.74
1.57,-3.4,1.59,-2.1,1.56,-1.1,0.0,-100.0,1.22,1.92
1.55,-1.3,1.55,-1.5,1.54,-1.6,0.0,-100.0,1.24,1.92
1.03,-9.0,1.05,-9.0,1.05,-8.9,2.65,24.1,1.01,1.05
1.05,-4.1,1.06,-2.3,0.97,-2.5,1.46,9.7,1.08,1.11
0.96,-1.9,1.15,0.6,1.08,1.3,1.19,300.3,1.04,1.11
1.05,-0.6,1.07,1.1,1.08,2.5,1.86,423.4,1.07,1.14
0.98,-5.5,0.98,-5.6,0.98,-4.0,1.03,34.2,0.84,0.82
0.98,12.2,0.98,8.4,0.98,4.5,1.14,74.8,0.9,0.88
0.98,6.8,0.97,6.4,0.97,5.6,1.09,76.2,0.89,0.87
0.98,5.0,0.98,4.7,0.97,5.0,1.07,59.5,0.91,0.88
1.14,2.0,1.15,3.3,1.16,2.6,0.0,0.0,1.55,1.78
1.14,-0.5,1.16,0.3,1.19,-0.7,0.0,0.0,1.37,1.59
1.21,-0.5,1.15,-8.9,1.12,-14.6,0.0,0.0,1.41,1.64
1.13,-8.1,1.13,-1.8,1.12,-4.1,0.0,0.0,1.46,1.65
1.27,-1.9,1.24,-1.9,1.23,-2.5,0.0,0.0,1.15,1.43
1.22,-4.0,1.22,-6.3,1.26,-7.2,0.0,0.0,0.97,1.19
1.26,-9.0,1.19,-10.7,1.15,-11.5,0.0,0.0,1.13,1.35
1.13,-13.0,1.11,-14.7,1.09,-14.2,0.0,0.0,1.2,1.33
2.37,-4.8,2.37,-5.4,2.37,-4.2,3.91,25.9,1.26,2.99
2.38,-2.2,2.39,-0.4,2.28,7.7,2.47,190.8,1.26,2.96
2.38,5.5,2.62,3.2,2.41,2.8,2.77,150.6,1.15,2.85
2.4,1.7,2.38,2.0,2.37,1.8,2.14,56.3,1.28,3.04
0.78,-3.2,0.78,-3.6,0.78,-2.6,0.94,48.5,0.87,0.68
0.78,10.6,0.78,7.1,0.78,4.5,1.02,87.0,0.87,0.68
0.79,5.9,0.77,6.1,0.78,6.3,0.97,83.3,0.89,0.7
0.78,5.8,0.78,4.7,0.78,6.0,0.84,74.1,0.85,0.66
6.67,2.9,6.61,2.3,6.6,0.9,0.0,0.0,1.65,10.93
6.67,0.6,6.78,0.6,7.15,-0.1,0.0,0.0,1.43,9.79
7.5,-2.1,7.24,-3.9,7.12,-4.8,0.0,0.0,1.49,10.85
7.02,-5.2,6.75,-3.6,6.64,-4.0,0.0,0.0,1.59,10.79
0.43,48.0,0.43,46.1,0.45,17.0,0.0,0.0,0.85,0.37
0.45,13.5,0.46,0.0,0.5,5.3,0.0,0.0,0.74,0.35
0.39,12.5,0.35,6.3,0.35,7.1,0.0,0.0,0.92,0.33
0.31,-0.8,0.31,2.4,0.46,3.8,0.0,0.0,0.8,0.29
0.92,-6.5,0.92,-6.1,0.92,-5.2,1.26,48.4,0.84,0.77
0.92,11.7,0.92,6.9,0.94,2.7,1.24,50.2,0.79,0.73
0.93,7.5,0.88,7.1,0.89,7.5,1.07,39.2,0.86,0.78
0.9,5.1,0.91,4.5,0.91,3.8,1.13,59.3,0.83,0.75
1.2,1.9,1.2,1.2,1.21,-2.3,0.0,0.0,1.43,1.71
1.22,-3.9,1.23,-4.5,1.28,-2.4,0.0,0.0,1.3,1.62
1.27,-1.5,1.24,-16.8,1.24,-12.6,0.0,0.0,1.34,1.68
1.25,-6.5,1.23,0.0,1.21,-1.9,0.0,0.0,1.36,1.67
0.32,-3.3,0.31,-3.4,0.31,-2.9,0.0,0.0,1.05,0.33
0.31,-1.2,0.31,-4.5,0.32,-3.9,0.0,0.0,0.96,0.3
0.32,-4.1,0.32,-4.2,0.31,-3.2,0.0,0.0,1.07,0.34
0.31,-1.7,0.32,-0.2,0.32,0.0,0.0,0.0,1.11,0.35
1.25,-8.0,1.26,-6.2,1.25,-4.2,3.25,-2.3,1.21,1.52
1.24,-2.4,1.26,-0.7,1.11,4.7,1.55,18.8,1.26,1.52
1.2,2.2,1.36,1.3,1.27,1.9,1.6,103.6,1.18,1.51
1.27,1.7,1.27,1.2,1.26,5.8,2.02,124.1,1.21,1.54
0.96,-4.6,0.96,-3.0,0.96,-1.5,0.97,31.2,0.89,0.86
0.96,19.9,0.96,11.7,0.97,6.2,1.07,70.3,0.91,0.88
0.96,7.8,0.95,6.1,0.96,5.8,1.04,45.8,0.93,0.89
0.96,4.4,0.96,4.5,0.96,4.5,0.99,39.2,0.92,0.88
2.42,-0.9,2.44,-1.5,2.51,-2.7,0.0,0.0,1.46,3.58
2.81,-0.3,3.02,-0.3,3.04,-0.9,0.0,0.0,1.23,3.62
3.18,-0.2,3.05,-3.9,2.92,-3.2,0.0,0.0,1.32,4.01
2.75,-0.6,2.54,-0.2,2.4,-0.8,0.0,0.0,1.35,3.45
0.72,8.8,0.74,11.4,0.77,12.8,0.0,0.0,1.03,0.76
0.85,12.6,0.91,10.9,0.95,11.6,0.0,0.0,0.83,0.74
0.98,9.3,0.95,10.8,0.9,12.0,0.0,0.0,0.97,0.91
0.84,13.0,0.78,7.8,0.74,5.5,0.0,0.0,1.06,0.83
0.71,-4.6,0.71,-4.3,0.73,-3.1,0.3,22.9,0.99,0.71
0.81,14.6,0.85,11.5,0.86,11.3,0.46,52.0,0.95,0.79
0.89,12.2,0.85,11.1,0.82,10.8,0.43,62.5,0.98,0.83
0.77,9.5,0.74,8.9,0.72,10.7,0.24,76.1,1.02,0.76
1.36,22.9,1.34,23.1,1.34,24.1,0.0,0.0,0.7,0.94
1.34,23.4,1.33,22.9,1.33,19.5,0.0,0.0,0.75,1.0
1.25,14.0,1.2,12.1,1.19,14.3,0.0,0.0,0.77,0.93
1.16,10.9,1.14,6.7,1.14,6.0,0.0,0.0,0.78,0.9
0.01,-70.3,0.01,-69.2,0.01,-67.4,0.3,1655.1,0.83,0.01
0.01,60.0,0.01,22.2,0.01,11.1,0.0,-100.0,0.65,0.01
0.01,14.3,0.0,40.0,0.01,14.3,0.0,-100.0,0.62,0.0
0.01,-8.3,0.01,-10.0,0.01,-16.7,0.0,-100.0,0.52,0.0
0.85,-0.9,0.85,-0.6,0.85,-1.9,0.0,0.0,1.14,0.97
0.86,-0.4,0.86,-0.9,0.87,0.8,0.0,0.0,1.07,0.92
0.9,-0.6,0.88,-14.6,0.87,-11.5,0.0,0.0,1.11,0.97
0.87,-5.0,0.88,1.2,0.88,0.4,0.0,0.0,1.12,0.99
1.64,0.7,1.66,0.8,1.66,1.6,0.16,-5.8,1.03,1.7
1.65,-0.3,1.65,-0.3,1.65,1.2,0.09,67.2,0.97,1.61
1.66,-2.5,1.65,-1.3,1.66,-2.8,0.09,44.3,1.07,1.77
1.64,-3.0,1.65,-2.9,1.64,-3.4,0.03,-9.8,1.06,1.75
0.93,-3.7,0.93,-4.2,0.92,-4.2,1.05,-6.8,0.93,0.86
0.92,-0.6,0.92,1.3,0.93,0.3,0.98,82.1,1.11,1.02
0.71,4.3,0.9,2.8,0.93,1.7,0.66,50.1,0.88,0.75
0.93,1.1,0.93,0.3,0.93,0.4,0.6,17.3,0.96,0.89
0.92,-3.1,0.92,-3.8,0.92,-2.2,0.88,18.3,1.02,0.94
0.92,12.6,0.93,8.3,0.93,5.9,0.98,93.8,1.0,0.92
0.94,4.8,0.93,4.4,0.92,3.7,0.97,71.6,0.99,0.92
0.92,4.2,0.92,4.0,0.92,4.8,0.96,63.3,0.99,0.92
0.83,-1.7,0.82,-3.5,0.81,-6.7,0.0,0.0,1.2,0.99
0.83,-2.3,0.84,-7.6,0.85,1.2,0.0,0.0,1.0,0.84
0.84,-1.7,0.84,-11.3,0.86,-9.7,0.0,0.0,1.1,0.93
0.85,-2.8,0.89,4.1,0.88,2.9,0.0,0.0,0.98,0.86
0.48,-3.1,0.48,-3.1,0.48,-3.6,0.0,0.0,0.83,0.4
0.48,0.0,0.48,2.6,0.47,4.9,0.0,0.0,0.73,0.35
0.46,0.0,0.46,0.0,0.47,-1.3,0.0,0.0,0.84,0.39
0.48,-7.2,0.49,-6.0,0.5,-4.8,0.0,0.0,0.76,0.38
0.68,0.7,0.67,1.0,0.68,-1.6,0.76,205.2,0.98,0.67
0.56,7.0,0.71,2.3,0.68,-1.0,0.58,211.7,0.91,0.59
0.71,4.8,0.71,2.4,0.71,5.7,0.66,25.7,0.99,0.7
0.71,13.0,0.71,7.7,0.71,7.2,0.84,83.1,0.97,0.68
0.72,6.3,0.71,6.4,0.71,3.4,0.8,73.7,0.99,0.71
0.72,4.3,0.72,2.9,0.72,4.4,0.71,35.7,1.0,0.72
0.57,6.6,0.6,-1.4,0.56,-8.7,0.0,0.0,0.93,0.54
0.58,0.0,0.57,-7.0,0.56,-7.2,0.0,0.0,0.93,0.53
0.61,-7.1,0.51,-55.1,0.53,-49.6,0.0,0.0,0.99,0.55
0.55,-18.7,0.56,-7.5,0.56,-7.5,0.0,0.0,0.97,0.54
0.54,0.0,0.55,-3.9,0.57,1.0,0.0,0.0,0.92,0.51
0.57,4.0,0.55,1.0,0.52,-2.1,0.0,0.0,0.85,0.46
0.59,14.1,0.56,18.3,0.57,-6.6,0.0,0.0,0.86,0.49
0.57,-1.9,0.57,-5.7,0.57,-2.9,0.0,0.0,0.93,0.53
0.73,-4.0,0.72,-3.6,0.73,-1.7,0.45,19.3,0.81,0.59
0.72,9.0,0.72,3.7,0.72,3.4,0.53,68.5,0.83,0.6
0.75,0.7,0.72,-0.4,0.72,-4.2,0.54,62.2,0.84,0.61
0.72,-0.1,0.71,-1.2,0.7,-1.5,0.5,128.6,0.83,0.59
0.48,-0.7,0.47,-1.4,0.48,-6.5,0.0,0.0,1.42,0.68
0.48,-3.3,0.52,-2.5,0.53,-0.6,0.0,0.0,1.21,0.61
0.53,-3.1,0.51,-30.1,0.47,-23.8,0.0,0.0,1.35,0.68
0.5,-6.4,0.49,0.0,0.5,-3.9,0.0,0.0,1.34,0.66
0.55,-1.9,0.61,-3.9,0.61,-4.6,0.0,0.0,0.99,0.59
0.61,-3.6,0.61,-3.6,0.58,4.6,0.0,0.0,1.01,0.6
0.52,-4.1,0.55,-4.2,0.63,-3.6,0.0,0.0,0.9,0.51
0.64,-0.3,0.65,0.7,0.64,0.3,0.0,0.0,0.87,0.56
0.97,-1.1,0.97,-2.6,0.97,-1.1,0.88,19.9,0.97,0.95
0.97,13.1,0.97,5.1,0.97,2.5,1.01,77.2,0.99,0.96
1.0,2.6,0.98,1.7,0.96,1.0,0.74,73.0,1.01,0.99
0.96,1.7,0.96,1.5,0.96,1.6,0.9,72.3,1.03,0.98
0.2,2.3,0.19,1.9,0.19,0.8,0.0,0.0,0.55,0.11
0.19,0.2,0.2,1.6,0.2,4.7,0.0,0.0,0.61,0.12
0.21,0.8,0.2,-34.2,0.2,-27.5,0.0,0.0,0.72,0.15
0.2,-14.3,0.2,-1.8,0.2,-1.0,0.0,0.0,0.8,0.16
0.25,-7.9,0.25,-6.3,0.25,-6.6,0.0,0.0,0.41,0.11
0.25,-6.3,0.21,-23.8,0.23,-1.7,0.0,0.0,0.5,0.11
0.23,-3.0,0.23,-2.5,0.26,-3.2,0.0,0.0,0.53,0.13
0.26,-2.0,0.26,-2.2,0.2,-22.7,0.0,0.0,0.71,0.17
0.72,-1.7,0.72,-1.3,0.72,-1.0,0.8,-0.7,0.62,0.44
0.72,0.3,0.72,1.4,0.73,1.3,0.57,72.9,0.83,0.6
0.56,1.8,0.63,1.3,0.72,2.2,0.65,114.2,0.8,0.51
0.7,-1.0,0.7,-0.6,0.7,-0.8,0.5,-27.9,0.94,0.66
1.09,-3.2,1.09,-3.1,1.09,-2.5,1.06,15.9,1.13,1.23
1.09,9.7,1.09,6.2,1.09,5.5,1.13,91.8,1.12,1.22
1.1,4.5,1.1,4.6,1.09,3.7,1.11,61.3,1.07,1.17
1.09,3.8,1.09,3.2,1.09,5.8,1.05,47.5,1.04,1.13
0.5,2.2,0.51,5.9,0.51,2.8,0.0,0.0,1.23,0.62
0.51,7.3,0.53,7.1,0.52,8.0,0.0,0.0,1.06,0.56
0.56,5.6,0.54,-16.4,0.53,-9.6,0.0,0.0,1.01,0.55
0.52,-4.6,0.52,3.6,0.54,4.9,0.0,0.0,1.15,0.6
1.53,-6.0,1.52,-6.1,1.51,-5.4,1.59,-19.0,1.18,1.8
1.52,1.9,1.5,5.0,1.48,4.7,1.52,119.3,1.34,2.01
1.28,6.9,1.4,9.3,1.53,2.7,0.75,-4.0,0.99,1.4
1.55,1.2,1.56,1.2,1.56,0.3,0.65,-29.8,1.16,1.8
0.9,-0.8,0.89,-2.4,0.89,0.4,0.92,18.5,0.99,0.88
0.89,12.4,0.9,7.1,0.9,5.9,0.88,101.9,0.97,0.87
0.93,4.0,0.91,2.8,0.89,2.1,0.99,61.8,1.05,0.96
0.89,2.5,0.89,2.3,0.88,1.5,0.97,41.9,1.02,0.9
0.35,-7.1,0.34,-13.8,0.33,-22.6,0.0,0.0,1.02,0.35
0.38,-12.9,0.36,-16.1,0.37,-3.7,0.0,0.0,0.87,0.32
0.36,-14.3,0.37,-53.7,0.36,-46.8,0.0,0.0,0.99,0.36
0.38,-16.1,0.39,3.8,0.37,0.0,0.0,0.0,0.9,0.34
3.13,4.6,3.09,6.8,3.13,6.8,0.0,0.0,0.78,2.42
3.21,-1.4,3.17,-1.9,3.26,-3.5,0.0,0.0,0.65,2.1
3.36,-7.1,3.27,-6.8,3.16,-8.2,0.0,0.0,0.79,2.59
3.13,-7.7,3.05,-7.7,3.07,-7.2,0.0,0.0,0.8,2.46
0.59,-10.9,0.59,-8.9,0.59,-7.2,0.4,17.5,0.88,0.52
0.6,-2.8,0.59,-4.8,0.6,-5.6,0.57,21.3,0.86,0.51
0.64,-1.0,0.62,-1.6,0.6,-3.1,0.63,82.0,0.87,0.54
0.59,-3.3,0.59,1.7,0.58,-3.4,0.53,41.6,0.9,0.53
0.14,0.0,0.15,10.0,0.15,-8.3,0.0,0.0,0.63,0.09
0.16,-8.3,0.16,-15.4,0.16,22.2,0.0,0.0,0.61,0.1
0.14,-16.7,0.16,-59.3,0.16,-26.7,0.0,0.0,0.59,0.09
0.16,10.0,0.15,0.0,0.16,0.0,0.0,0.0,0.65,0.1
0.62,0.0,0.63,0.0,0.63,0.0,0.0,0.0,0.63,0.4
0.62,0.0,0.62,0.0,0.61,0.0,0.0,0.0,0.7,0.43
0.14,-3.0,0.14,-7.1,0.14,-4.1,0.08,-13.1,0.76,0.11
0.14,-4.9,0.14,-3.5,0.14,-3.0,0.17,53.2,0.8,0.11
0.14,-5.1,0.14,-5.5,0.14,-6.2,0.34,222.9,0.81,0.11
0.14,-4.0,0.14,-1.1,0.14,-2.6,0.16,46.5,0.91,0.12
0.42,4.8,0.41,7.4,0.39,2.4,0.0,0.0,1.32,0.54
0.4,4.8,0.42,0.0,0.42,9.5,0.0,0.0,1.22,0.5
0.41,4.8,0.42,-25.8,0.42,-19.3,0.0,0.0,1.16,0.48
0.41,-11.9,0.42,-1.1,0.41,-1.1,0.0,0.0,1.14,0.47
0.27,-5.3,0.27,-2.2,0.26,0.0,0.0,0.0,1.15,0.3
0.26,-2.2,0.26,-3.3,0.26,-2.2,0.0,0.0,1.02,0.26
0.26,-5.5,0.25,-4.4,0.25,-5.5,0.0,0.0,1.15,0.29
0.25,-4.5,0.25,-4.5,0.26,-4.5,0.0,0.0,1.18,0.3
0.66,-4.4,0.66,-3.6,0.68,-0.8,0.87,20.0,0.98,0.65
0.68,25.3,0.69,18.9,0.69,9.0,1.1,115.6,0.93,0.64
0.72,8.9,0.69,5.3,0.7,6.4,1.15,47.2,0.93,0.65
0.69,4.7,0.68,5.3,0.67,6.2,1.03,55.3,0.96,0.65
0.78,-2.2,0.77,-6.5,0.78,4.8,0.0,0.0,1.16,0.91
0.85,-2.1,0.85,9.3,0.84,11.9,0.0,0.0,0.93,0.79
0.84,4.7,0.78,-10.6,0.85,-6.1,0.0,0.0,0.99,0.82
0.87,-6.1,0.88,9.3,0.87,2.2,0.0,0.0,0.89,0.77
2.7,2.1,2.69,5.8,2.66,5.8,0.0,0.0,0.96,2.58
2.7,-1.6,2.7,-2.1,2.71,-3.7,0.0,0.0,0.84,2.26
2.74,-7.0,2.69,-6.6,2.68,-8.1,0.0,0.0,0.96,2.59
2.64,-7.5,2.64,-7.5,2.67,-7.1,0.0,0.0,0.96,2.54
0.83,-1.2,0.83,-2.5,0.83,-0.6,0.62,-11.3,0.97,0.8
0.83,5.1,0.83,1.6,0.83,7.1,0.57,21.8,0.96,0.8
0.83,2.1,0.83,1.1,0.83,-1.2,0.75,65.4,0.97,0.81
0.83,2.0,0.82,2.2,0.83,1.6,0.86,56.8,0.96,0.79
0.57,3.2,0.55,1.1,0.54,-3.2,0.0,0.0,1.15,0.64
0.56,5.6,0.57,4.4,0.6,10.2,0.0,0.0,1.05,0.6
0.63,8.8,0.59,-23.4,0.57,-19.2,0.0,0.0,1.15,0.68
0.58,-10.2,0.55,-2.2,0.57,-2.1,0.0,0.0,1.17,0.66
3.6,-7.1,3.62,-7.2,3.69,-2.6,0.0,0.0,1.0,3.64
3.69,0.2,3.31,-3.9,3.03,3.1,0.0,0.0,0.94,3.16
2.97,-2.3,3.17,-11.7,3.71,-2.2,0.0,0.0,0.96,3.16
3.71,-3.7,3.63,-6.3,3.49,-3.0,0.0,0.0,0.99,3.59
0.86,-5.4,0.87,-5.1,0.86,-4.8,0.76,6.9,0.89,0.77
0.86,11.1,0.86,8.2,0.87,5.6,1.04,104.7,0.91,0.79
0.89,1.8,0.86,-0.3,0.85,-0.6,0.93,57.8,0.91,0.79
0.85,0.6,0.86,0.5,0.86,3.5,0.79,57.6,0.9,0.77
0.78,-4.0,0.85,-5.7,0.81,-9.3,0.0,0.0,1.13,0.92
0.8,-9.1,0.81,-19.4,0.89,3.8,0.0,0.0,0.96,0.8
0.88,-10.5,0.86,-36.6,0.83,-27.1,0.0,0.0,0.89,0.77
0.81,-3.8,0.89,8.2,0.96,5.7,0.0,0.0,0.91,0.81
0.45,0.0,0.46,2.4,0.45,2.4,0.0,0.0,1.16,0.52
0.43,2.4,0.44,0.0,0.45,-4.4,0.0,0.0,0.99,0.44
0.47,-6.7,0.45,-6.7,0.43,-6.7,0.0,0.0,1.12,0.5
0.42,-2.3,0.45,-2.3,0.46,-2.3,0.0,0.0,1.13,0.5
2.74,4.0,2.73,-0.4,2.69,0.9,8.03,16.7,1.2,3.26
2.75,7.8,2.8,8.6,2.81,2.6,5.86,35.8,1.18,3.27
2.71,2.0,3.02,0.9,2.81,0.6,5.85,87.5,0.98,2.79
2.66,1.1,2.8,1.9,2.87,2.5,7.28,80.4,1.18,3.27
0.81,-2.4,0.81,-5.2,0.8,-4.3,0.64,-2.9,1.02,0.82
0.78,5.3,0.77,0.5,0.78,0.1,0.44,48.9,0.99,0.77
0.8,-0.5,0.77,-1.2,0.75,-4.6,0.5,6.2,1.04,0.8
0.74,-3.0,0.77,-4.5,0.78,-5.0,0.58,-7.8,1.04,0.8
0.68,0.0,0.69,0.0,0.69,-10.4,0.0,0.0,1.24,0.85
0.74,1.1,0.79,-4.8,0.8,-1.9,0.0,0.0,0.98,0.76
0.8,-9.3,0.77,-33.8,0.68,-30.3,0.0,0.0,1.16,0.86
0.72,-13.7,0.68,-6.8,0.66,-4.8,0.0,0.0,1.12,0.77
0.48,-1.1,0.53,-5.5,0.54,-2.7,0.0,0.0,0.98,0.51
0.54,0.9,0.46,-4.1,0.44,8.8,0.0,0.0,0.86,0.41
0.45,-5.6,0.51,12.9,0.53,1.0,0.0,0.0,0.91,0.46
0.53,-3.7,0.52,-5.7,0.52,-10.1,0.0,0.0,0.94,0.49
0.82,-1.5,0.82,-3.7,0.83,0.3,0.57,4.0,0.92,0.76
0.84,16.1,0.84,5.9,0.85,2.8,0.76,64.0,0.91,0.77
0.88,4.2,0.87,4.0,0.84,3.3,0.83,28.4,0.94,0.81
0.84,4.6,0.83,2.6,0.83,2.4,0.74,45.6,0.94,0.78
0.56,0.0,0.56,-8.3,0.58,0.0,0.0,0.0,0.97,0.55
0.52,-28.6,0.57,10.0,0.57,10.0,0.0,0.0,0.92,0.51
0.59,-9.1,0.52,-47.4,0.54,-33.3,0.0,0.0,0.9,0.49
0.58,-15.4,0.53,-9.1,0.57,0.0,0.0,0.0,0.96,0.53
0.94,-3.3,0.93,-3.3,0.95,3.6,0.0,0.0,1.17,1.1
0.94,0.0,0.94,0.0,0.96,-3.3,0.0,0.0,1.03,0.98
1.07,-6.7,0.93,-6.7,0.95,-6.7,0.0,0.0,1.13,1.11
0.92,-6.7,0.94,-6.7,0.92,-3.4,0.0,0.0,1.16,1.07
0.59,-8.3,0.58,-5.9,0.59,-4.6,0.92,-1.5,0.9,0.53
0.59,0.2,0.58,-2.2,0.59,6.6,0.9,54.7,0.86,0.5
